ITEM;ENTIDADE;UF;Regiao;ID_MUNICIPIO;Localizacao;nota_CN;tipo;scores;categoria;PE;DOUTORADO;MESTRADO;ESPECIALIZAÇÃO;SEM.QUALIFICAÇÃO
430;26107937;PE;Nordeste;2603454;Urbana;482,6;Regular;29,99558241;Básica;0,62;0;0;0,1;0,9
431;26111012;PE;Nordeste;2607901;Urbana;502,7;Regular;29,99558241;Básica;0,78;0;0,33;0;0,67
432;21254338;MA;Nordeste;2106706;Rural;457,2;Regular;29,99558241;Básica;0,73;0;0;0;1
433;26079739;PE;Nordeste;2610301;Urbana;485,7;Regular;29,99558241;Básica;0,71;0;0;0,28;0,72
434;26087375;PE;Nordeste;2602704;Urbana;453,9;Regular;29,99558241;Básica;0,43;0;0;0;1
435;26110148;PE;Nordeste;2607901;Urbana;442;Regular;29,99558241;Básica;0,38;0;0;0;1
436;26165112;PE;Nordeste;2603454;Urbana;479,5;Profissionalizante;29,99558241;Básica;0,14;0;0;0;1
437;29427428;BA;Nordeste;2927408;Urbana;468,3;Regular;29,99558241;Básica;0,44;0;0;1;0
438;21275106;MA;Nordeste;2107803;Rural;437,2;Regular;30,01538104;Básica;0,55;0;0;0,17;0,83
439;35918015;SP;Sudeste;3515350;Rural;511;Regular;30,01662321;Básica;0,5;0;0;1;0
440;29345936;BA;Nordeste;2913200;Rural;464,5;Indígena;30,01814966;Básica;0,33;0;0;0;1
441;29216206;BA;Nordeste;2918605;Urbana;486,8;Regular;30,0233887;Básica;0,17;0;0;0;1
442;29457343;BA;Nordeste;2910800;Urbana;483,8;Regular;30,03193747;Básica;0,53;0;0,75;0,25;0
443;29432537;BA;Nordeste;2928604;Urbana;463,3;Regular;30,0340973;Básica;0,53;0;0;1;0
444;21272247;MA;Nordeste;2112308;Rural;465,1;Regular;30,06008291;Básica;0,35;0;0;1;0
445;21243409;MA;Nordeste;2108603;Rural;453,5;Regular;30,06559489;Básica;0,64;0;0;0,5;0,5
446;15040356;PA;Norte;1501402;Urbana;478,3;Regular;30,0660701;Básica;0,72;0;0;0,36;0,64
447;27041158;AL;Nordeste;2708907;Urbana;470,7;Regular;30,07177755;Básica;1;0;0;0,62;0,38
448;31342645;MG;Sudeste;3156205;Urbana;491,9;Profissionalizante;30,08148629;Básica;1;0;0;0;1
449;31364940;MG;Sudeste;3139409;Urbana;491,1;Profissionalizante;30,08468048;Básica;1;0;0;0;1
450;29457491;BA;Nordeste;2933307;Rural;565;Regular;30,11730334;Básica;0,57;0;0;1;0
451;22046461;PI;Nordeste;2210508;Urbana;517,8;EJA;30,12205247;Básica;0,13;0;0;0;1
452;23127171;CE;Nordeste;2307007;Urbana;479,6;Profissionalizante;30,12393714;Básica;1;0;0;0,15;0,85
453;22135880;PI;Nordeste;2211001;Urbana;460,4;Regular;30,13543243;Básica;0,9;0;0;0,33;0,67
454;22136746;PI;Nordeste;2203701;Rural;464,3;Regular;30,16203466;Básica;0,9;0;0;0;1
455;21041504;MA;Nordeste;2106904;Urbana;465,5;Regular;30,16565579;Básica;0,18;0;0;1;0
456;26049422;PE;Nordeste;2616001;Urbana;427,6;Regular;30,1738223;Básica;0,63;0;0;0;1
457;31205508;MG;Sudeste;3108255;Rural;423,8;Regular;30,175395;Básica;0,33;0;0;0;1
458;21131392;MA;Nordeste;2109106;Rural;442,3;Regular;30,17922248;Básica;0,67;0;0;0;1
459;29294037;BA;Nordeste;2903300;Urbana;477,4;Regular;30,18337487;Básica;0,36;0;0;1;0
460;26111268;PE;Nordeste;2607901;Urbana;471,9;Regular;30,1999605;Básica;0,38;0;0;0,13;0,88
461;25152823;PB;Nordeste;2500577;Urbana;477,8;Regular;30,2075958;Básica;0,33;0;0;0;1
462;26109107;PE;Nordeste;2607901;Urbana;476,7;Regular;30,21916936;Básica;0,59;0;0;0,5;0,5
463;31081850;MG;Sudeste;3143302;Urbana;494,2;Regular;30,2826549;Básica;0,64;0;0;0,43;0,57
464;29201535;BA;Nordeste;2930709;Rural;428,5;Regular;30,28751145;Básica;0,22;0;0;1;0
465;51003694;MT;CO;5100250;Rural;491,8;Regular;30,29353711;Básica;0,62;0;0;0,38;0,63
466;33077096;RJ;Sudeste;3304557;Urbana;487,9;Regular;30,32370927;Básica;1;0;0;0,33;0,67
467;29460840;BA;Nordeste;2908408;Urbana;490;Regular;30,32633021;Básica;0,33;0;0;1;0
468;21020981;MA;Nordeste;2111300;Rural;489,4;Regular;30,32975359;Básica;0,67;0;0;1;0
469;31010014;MG;Sudeste;3154606;Urbana;480,1;Mediação;30,33534648;Básica;1;0;0;0,33;0,67
470;13014781;AM;Norte;1300086;Rural;457;Regular;30,34626435;Básica;0,8;0;0,06;0,63;0,31
471;41388070;PR;Sul;4120903;Rural;495,7;Regular;30,34849546;Básica;0,67;0;0;1;0
472;21259950;MA;Nordeste;2110856;Rural;455,2;Regular;30,34973826;Básica;0,13;0;0;1;0
473;23024658;CE;Nordeste;2312908;Urbana;455,5;Profissionalizante;30,35726621;Básica;0,66;0;0;0,1;0,9
474;35012026;SP;Sudeste;3522109;Urbana;474,3;Regular;30,36860085;Básica;0,33;0;0;0,91;0,09
475;14007223;RR;Norte;1400472;Rural;468,1;Regular;30,36946273;Básica;0,5;0;0;1;0
476;29447151;BA;Nordeste;2927408;Urbana;475,6;Profissionalizante;30,38040739;Básica;0,43;0;0;1;0
477;32079451;ES;Sudeste;3203908;Rural;501,5;Regular;30,3886934;Básica;0,33;0;1;0;0
478;21253676;MA;Nordeste;2109759;Urbana;473,7;Regular;30,39337722;Básica;0,43;0;0;1;0
479;52022170;GO;CO;5201603;Urbana;474,3;Regular;30,41394569;Básica;1;0;0;0;1
480;21266948;MA;Nordeste;2102358;Urbana;473,2;Regular;30,4238709;Básica;0,91;0;0;0;1
481;51045206;MT;CO;5102504;Urbana;482,6;Regular;30,42798636;Básica;0,67;0;0,5;0,5;0
482;25072404;PB;Nordeste;2504009;Rural;502,3;Regular;30,44202215;Básica;0,67;0;0;0,5;0,5
483;22137211;PI;Nordeste;2207900;Rural;473,6;Regular;30,45678239;Básica;0,5;0;0;1;0
484;29260256;BA;Nordeste;2917201;Urbana;487,4;Regular;30,47929077;Básica;0,15;0;0;0,25;0,75
485;43107320;RS;Sul;4314902;Urbana;488,1;Regular;30,48121085;Básica;0,6;0;0;0,04;0,96
486;21035067;MA;Nordeste;2112506;Urbana;435,6;Regular;30,48512083;Básica;0,45;0;0;1;0
487;12027650;AC;Norte;1200427;Rural;441,9;Regular;30,51170831;Básica;0,14;0;0;0;1
488;35903097;SP;Sudeste;3541000;Urbana;473,7;Regular;30,54350123;Básica;0,15;0;0;1;0
489;21270732;MA;Nordeste;2102150;Rural;452,3;Regular;30,54811039;Básica;0,22;0;0;0;1
490;26075920;PE;Nordeste;2606002;Urbana;494,1;Regular;30,55072321;Básica;0,42;0;0;0;1
491;26084040;PE;Nordeste;2605004;Urbana;462;Regular;30,55072321;Básica;0,48;0;0;0,75;0,25
492;25087894;PB;Nordeste;2512903;Urbana;452,7;Indígena;30,55089817;Básica;0,39;0;0;1;0
493;52097641;GO;CO;5205109;Urbana;499;Regular;30,57048585;Básica;0,15;0;0;1;0
494;26127300;PE;Nordeste;2611606;Urbana;473,1;Regular;30,58416248;Básica;0,26;0;0;1;0
495;21134235;MA;Nordeste;2100907;Urbana;463,8;Regular;30,59093977;Básica;0,8;0;0;0;1
496;31338788;MG;Sudeste;3149408;Urbana;493,4;Profissionalizante;30,61240604;Básica;0,33;0;0;0;1
497;31322857;MG;Sudeste;3123106;Rural;540,9;Regular;30,64817963;Básica;0,4;0;0;0,17;0,83
498;29267420;BA;Nordeste;2901205;Urbana;481,2;Regular;30,66889042;Básica;0,75;0;0;0,33;0,67
499;21017107;MA;Nordeste;2111300;Urbana;459,3;Regular;30,67807343;Básica;0,8;0;0;0,3;0,7
500;16002857;AP;Norte;1600303;Rural;441,8;Regular;30,68339395;Básica;0,5;0;0;0;1
501;35045950;SP;Sudeste;3526902;Urbana;599,3;Profissionalizante;30,70919263;Básica;0,94;0;0,59;0,13;0,28
502;43105181;RS;Sul;4314902;Urbana;480,5;Profissionalizante;30,71056448;Básica;0,9;0;0,28;0,12;0,59
503;43107583;RS;Sul;4314902;Urbana;521,4;Profissionalizante;30,71690546;Básica;0,81;0,05;0,11;0,14;0,7
504;15061159;PA;Norte;1503200;Rural;497,6;Regular;30,71965586;Básica;0,33;0;0;1;0
505;23079959;CE;Nordeste;2307650;Urbana;470,5;Regular;30,74458665;Básica;0,44;0;0;1;0
506;35462822;SP;Sudeste;3536505;Urbana;503,9;Regular;30,74634092;Básica;0,23;0;0;0;1
507;13131850;AM;Norte;1302504;Rural;421,5;Regular;30,74730902;Básica;0,83;0;0,1;0,6;0,3
508;41150830;PR;Sul;4118204;Rural;472,2;Regular;30,74782586;Básica;0,5;0;0;0;1
